user_id,timestamp,activity_type,resource,device,location
user_31,2025-07-16 11:38:42.854479,email_send,R&D_Repo,Tablet-03,Kolkata
user_31,2025-07-31 03:21:42.854479,email_send,SharedDrive,Desktop-04,Delhi
user_31,2025-07-26 07:24:42.854479,login,Server2,Mobile-02,Kolkata
user_31,2025-07-03 04:29:42.854479,file_access,R&D_Repo,Desktop-04,Bangalore
user_31,2025-08-01 06:34:42.854479,email_send,HR_Files,Tablet-03,Hyderabad
user_31,2025-07-21 16:16:42.854479,login,R&D_Repo,Workstation-05,Chennai
user_31,2025-07-26 04:37:42.854479,usb_connect,Server1,Workstation-05,Bangalore
user_31,2025-07-18 22:01:42.854479,file_access,Server2,Workstation-05,Delhi
user_31,2025-08-01 21:53:42.854479,email_send,HR_Files,Tablet-03,Kolkata
user_32,2025-07-06 18:06:42.854479,usb_connect,R&D_Repo,Workstation-05,Kolkata
user_32,2025-07-19 21:03:42.854479,file_access,FinanceDB,Desktop-04,Delhi
user_32,2025-07-04 14:22:42.854479,email_send,Server1,Mobile-02,Kolkata
user_32,2025-07-18 14:56:42.854479,usb_connect,Server2,Desktop-04,Chennai
user_32,2025-07-30 11:17:42.854479,file_access,FinanceDB,Mobile-02,Hyderabad
user_32,2025-08-01 03:33:42.854479,login,HR_Files,Tablet-03,Delhi
user_32,2025-07-21 22:01:42.854479,email_send,Server2,Tablet-03,Bangalore
user_32,2025-07-23 17:29:42.854479,file_access,Server2,Desktop-04,Bangalore
user_32,2025-07-10 00:26:42.854479,email_send,HR_Files,Tablet-03,Kolkata
user_32,2025-07-13 23:52:42.854479,email_send,SharedDrive,Desktop-04,Chennai
user_32,2025-07-04 03:37:42.854479,email_send,FinanceDB,Laptop-01,Chennai
user_32,2025-07-28 10:23:42.854479,file_access,Server1,Laptop-01,Hyderabad
user_32,2025-07-06 09:50:42.854479,file_access,Server2,Workstation-05,Chennai
user_32,2025-07-12 02:09:42.854479,usb_connect,R&D_Repo,Tablet-03,Kolkata
user_32,2025-07-24 21:33:42.854479,email_send,R&D_Repo,Tablet-03,Chennai
user_32,2025-07-08 15:14:42.854479,file_access,Server1,Laptop-01,Delhi
user_32,2025-07-15 08:31:42.854479,file_access,HR_Files,Desktop-04,Bangalore
user_32,2025-07-27 10:27:42.854479,file_access,R&D_Repo,Tablet-03,Delhi
user_32,2025-07-15 23:53:42.854479,usb_connect,Server1,Workstation-05,Kolkata
user_32,2025-07-19 00:49:42.854479,login,FinanceDB,Laptop-01,Chennai
user_32,2025-07-02 02:02:42.854479,login,Server1,Mobile-02,Delhi
user_32,2025-07-16 20:58:42.854479,usb_connect,Server1,Laptop-01,Delhi
user_32,2025-07-28 04:56:42.854479,usb_connect,FinanceDB,Tablet-03,Hyderabad
user_32,2025-07-22 13:24:42.854479,file_access,SharedDrive,Laptop-01,Bangalore
user_32,2025-07-19 17:40:42.854479,file_access,Server1,Laptop-01,Bangalore
user_32,2025-07-11 11:16:42.854479,email_send,Server1,Mobile-02,Hyderabad
user_32,2025-07-21 17:38:42.854479,email_send,SharedDrive,Workstation-05,Kolkata
user_32,2025-07-08 05:45:42.854479,usb_connect,Server2,Laptop-01,Chennai
user_32,2025-07-20 00:37:42.854479,file_access,R&D_Repo,Tablet-03,Kolkata
user_32,2025-07-05 21:42:42.854479,usb_connect,HR_Files,Mobile-02,Hyderabad
user_32,2025-07-24 11:19:42.854479,login,Server2,Tablet-03,Delhi
user_32,2025-08-01 05:48:42.854479,file_access,R&D_Repo,Mobile-02,Hyderabad
user_32,2025-07-18 23:57:42.854479,file_access,HR_Files,Mobile-02,Chennai
user_32,2025-07-26 23:52:42.854479,login,FinanceDB,Desktop-04,Kolkata
user_32,2025-07-08 13:40:42.854479,login,Server2,Mobile-02,Hyderabad
user_32,2025-07-07 22:06:42.854479,email_send,FinanceDB,Tablet-03,Kolkata
user_32,2025-07-21 18:50:42.854479,file_access,Server2,Mobile-02,Chennai
user_32,2025-07-10 09:34:42.854479,login,Server2,Workstation-05,Delhi
user_32,2025-07-16 08:17:42.854479,login,R&D_Repo,Desktop-04,Hyderabad
user_32,2025-07-05 20:29:42.854479,file_access,SharedDrive,Laptop-01,Chennai
user_32,2025-07-02 08:48:42.854479,file_access,R&D_Repo,Laptop-01,Delhi
user_32,2025-07-25 17:19:42.854479,email_send,Server2,Tablet-03,Delhi
user_32,2025-07-02 12:51:42.854479,file_access,Server1,Workstation-05,Chennai
user_32,2025-07-23 01:15:42.854479,login,Server2,Laptop-01,Delhi
user_32,2025-07-12 21:57:42.854479,file_access,FinanceDB,Laptop-01,Bangalore
user_32,2025-07-18 23:38:42.854479,login,SharedDrive,Laptop-01,Chennai
user_32,2025-07-22 16:46:42.854479,login,SharedDrive,Desktop-04,Chennai
user_32,2025-07-13 10:43:42.854479,email_send,Server2,Desktop-04,Chennai
user_32,2025-07-21 14:54:42.854479,file_access,HR_Files,Tablet-03,Delhi
user_32,2025-07-16 02:02:42.854479,email_send,Server2,Mobile-02,Delhi
user_33,2025-07-16 20:27:42.854479,file_access,HR_Files,Desktop-04,Delhi
user_33,2025-07-07 08:41:42.854479,email_send,Server2,Tablet-03,Bangalore
user_33,2025-07-12 09:30:42.854479,usb_connect,R&D_Repo,Desktop-04,Bangalore
user_33,2025-07-25 23:10:42.854479,usb_connect,SharedDrive,Workstation-05,Chennai
user_33,2025-08-01 10:21:42.854479,file_access,HR_Files,Workstation-05,Delhi
user_33,2025-07-04 16:20:42.854479,usb_connect,R&D_Repo,Tablet-03,Delhi
user_33,2025-07-28 01:18:42.854479,file_access,HR_Files,Tablet-03,Kolkata
user_33,2025-07-05 20:46:42.854479,file_access,SharedDrive,Workstation-05,Bangalore
user_33,2025-07-14 00:10:42.854479,usb_connect,HR_Files,Desktop-04,Kolkata
user_33,2025-07-14 17:49:42.854479,login,Server2,Desktop-04,Chennai
user_33,2025-07-15 21:42:42.854479,file_access,SharedDrive,Tablet-03,Hyderabad
user_33,2025-07-27 12:25:42.854479,login,R&D_Repo,Laptop-01,Delhi
user_33,2025-07-06 05:41:42.854479,login,Server1,Workstation-05,Hyderabad
user_33,2025-07-05 08:00:42.854479,file_access,Server2,Mobile-02,Hyderabad
user_33,2025-07-09 17:53:42.854479,file_access,Server2,Mobile-02,Hyderabad
user_33,2025-07-24 02:23:42.854479,email_send,SharedDrive,Desktop-04,Hyderabad
user_33,2025-07-19 17:54:42.854479,usb_connect,Server1,Laptop-01,Delhi
user_33,2025-07-24 16:16:42.854479,email_send,FinanceDB,Tablet-03,Delhi
user_33,2025-07-09 23:20:42.854479,file_access,R&D_Repo,Workstation-05,Delhi
user_33,2025-07-22 03:52:42.854479,email_send,Server1,Laptop-01,Delhi
user_33,2025-07-20 02:39:42.854479,usb_connect,Server2,Mobile-02,Chennai
user_33,2025-07-05 22:51:42.854479,file_access,FinanceDB,Laptop-01,Hyderabad
user_33,2025-07-25 04:44:42.854479,file_access,FinanceDB,Laptop-01,Bangalore
user_33,2025-07-31 20:00:42.854479,file_access,Server1,Laptop-01,Bangalore
user_33,2025-07-12 06:23:42.854479,login,FinanceDB,Mobile-02,Bangalore
user_33,2025-07-09 15:49:42.854479,usb_connect,Server1,Desktop-04,Kolkata
user_33,2025-07-28 14:48:42.854479,email_send,Server2,Tablet-03,Bangalore
user_33,2025-07-03 23:41:42.854479,usb_connect,Server2,Laptop-01,Hyderabad
user_33,2025-07-11 14:05:42.854479,email_send,HR_Files,Workstation-05,Chennai
user_33,2025-07-11 22:33:42.854479,file_access,HR_Files,Mobile-02,Bangalore
user_33,2025-07-20 03:23:42.854479,email_send,FinanceDB,Tablet-03,Chennai
user_33,2025-07-20 19:27:42.854479,file_access,R&D_Repo,Mobile-02,Chennai
user_33,2025-07-05 13:40:42.854479,email_send,FinanceDB,Mobile-02,Delhi
user_33,2025-07-30 11:15:42.854479,file_access,Server1,Mobile-02,Bangalore
user_33,2025-07-26 23:14:42.854479,login,HR_Files,Desktop-04,Bangalore
user_33,2025-07-11 23:55:42.854479,email_send,SharedDrive,Tablet-03,Chennai
user_33,2025-07-29 08:29:42.854479,usb_connect,SharedDrive,Mobile-02,Chennai
user_33,2025-07-10 21:09:42.854479,email_send,FinanceDB,Desktop-04,Delhi
user_33,2025-07-28 11:18:42.854479,login,Server1,Desktop-04,Bangalore
user_33,2025-07-28 05:08:42.854479,file_access,FinanceDB,Desktop-04,Hyderabad
user_33,2025-07-10 14:36:42.854479,login,Server2,Laptop-01,Delhi
user_33,2025-07-31 22:10:42.854479,usb_connect,Server2,Tablet-03,Bangalore
user_33,2025-07-11 05:43:42.854479,login,HR_Files,Mobile-02,Chennai
user_33,2025-07-19 18:31:42.854479,login,Server1,Desktop-04,Bangalore
user_33,2025-07-22 10:34:42.854479,login,SharedDrive,Workstation-05,Delhi
user_33,2025-07-02 00:01:42.854479,login,HR_Files,Workstation-05,Kolkata
user_33,2025-07-16 23:36:42.854479,usb_connect,R&D_Repo,Workstation-05,Chennai
user_33,2025-07-24 20:32:42.854479,file_access,HR_Files,Mobile-02,Kolkata
user_33,2025-07-21 17:43:42.854479,login,HR_Files,Tablet-03,Chennai
user_33,2025-07-03 11:26:42.854479,file_access,Server1,Tablet-03,Chennai
user_34,2025-07-19 11:08:42.854479,file_access,Server2,Laptop-01,Chennai
user_34,2025-07-02 18:10:42.854479,file_access,Server2,Workstation-05,Hyderabad
user_34,2025-07-06 14:02:42.854479,email_send,Server1,Tablet-03,Chennai
user_34,2025-07-10 20:27:42.854479,login,R&D_Repo,Desktop-04,Hyderabad
user_34,2025-07-26 08:37:42.854479,file_access,Server2,Desktop-04,Hyderabad
user_34,2025-07-24 21:52:42.854479,login,FinanceDB,Laptop-01,Hyderabad
user_34,2025-07-30 09:12:42.854479,file_access,SharedDrive,Workstation-05,Delhi
user_34,2025-07-07 12:22:42.854479,file_access,HR_Files,Laptop-01,Chennai
user_34,2025-07-13 00:42:42.854479,login,Server1,Tablet-03,Bangalore
user_34,2025-07-24 20:49:42.854479,file_access,HR_Files,Desktop-04,Bangalore
user_34,2025-07-17 06:41:42.854479,login,FinanceDB,Tablet-03,Hyderabad
user_34,2025-08-01 10:56:42.854479,email_send,Server1,Desktop-04,Chennai
user_34,2025-07-04 21:06:42.854479,file_access,Server1,Mobile-02,Hyderabad
user_34,2025-07-21 19:45:42.854479,login,R&D_Repo,Mobile-02,Chennai
user_34,2025-07-14 22:18:42.854479,email_send,R&D_Repo,Laptop-01,Chennai
user_34,2025-07-06 14:12:42.854479,usb_connect,Server1,Workstation-05,Kolkata
user_34,2025-07-16 08:46:42.854479,file_access,Server1,Mobile-02,Kolkata
user_34,2025-07-15 00:52:42.854479,usb_connect,Server2,Laptop-01,Bangalore
user_34,2025-07-16 04:47:42.854479,usb_connect,HR_Files,Desktop-04,Hyderabad
user_34,2025-07-12 13:05:42.854479,login,HR_Files,Workstation-05,Chennai
user_34,2025-07-13 07:21:42.854479,file_access,HR_Files,Mobile-02,Bangalore
user_34,2025-07-04 13:51:42.854479,file_access,SharedDrive,Laptop-01,Kolkata
user_34,2025-07-20 00:32:42.854479,usb_connect,R&D_Repo,Desktop-04,Bangalore
user_34,2025-07-30 06:14:42.854479,usb_connect,R&D_Repo,Tablet-03,Hyderabad
user_34,2025-07-18 13:19:42.854479,login,HR_Files,Workstation-05,Chennai
user_34,2025-07-08 20:31:42.854479,login,FinanceDB,Mobile-02,Chennai
user_34,2025-07-09 19:30:42.854479,file_access,Server1,Mobile-02,Bangalore
user_34,2025-07-13 17:39:42.854479,email_send,Server2,Mobile-02,Kolkata
user_34,2025-07-17 14:28:42.854479,usb_connect,FinanceDB,Workstation-05,Chennai
user_34,2025-07-31 01:12:42.854479,login,R&D_Repo,Desktop-04,Kolkata
user_34,2025-07-10 13:41:42.854479,email_send,Server1,Tablet-03,Kolkata
user_34,2025-07-26 16:37:42.854479,login,SharedDrive,Mobile-02,Bangalore
user_34,2025-07-25 06:54:42.854479,usb_connect,Server2,Tablet-03,Delhi
user_34,2025-07-20 14:40:42.854479,file_access,SharedDrive,Laptop-01,Hyderabad
user_34,2025-07-31 18:46:42.854479,file_access,SharedDrive,Mobile-02,Kolkata
user_34,2025-07-31 03:09:42.854479,file_access,SharedDrive,Mobile-02,Chennai
user_34,2025-07-16 06:17:42.854479,file_access,Server1,Mobile-02,Bangalore
user_34,2025-07-30 06:38:42.854479,usb_connect,HR_Files,Desktop-04,Kolkata
user_34,2025-07-28 17:16:42.854479,usb_connect,R&D_Repo,Desktop-04,Chennai
user_34,2025-07-06 09:27:42.854479,email_send,R&D_Repo,Tablet-03,Delhi
user_34,2025-07-27 02:44:42.854479,usb_connect,HR_Files,Tablet-03,Chennai
user_34,2025-07-16 16:28:42.854479,usb_connect,HR_Files,Workstation-05,Delhi
user_34,2025-07-20 09:41:42.854479,email_send,SharedDrive,Workstation-05,Chennai
user_34,2025-07-13 07:23:42.854479,usb_connect,R&D_Repo,Mobile-02,Chennai
user_34,2025-07-18 15:41:42.854479,email_send,Server2,Workstation-05,Kolkata
user_34,2025-07-11 07:49:42.854479,login,Server1,Mobile-02,Kolkata
user_34,2025-07-05 05:29:42.854479,login,Server1,Laptop-01,Delhi
user_34,2025-07-03 13:32:42.855480,email_send,SharedDrive,Workstation-05,Delhi
user_34,2025-07-18 19:37:42.855480,login,Server1,Tablet-03,Bangalore
user_34,2025-07-11 17:42:42.855480,usb_connect,R&D_Repo,Desktop-04,Chennai
user_35,2025-07-19 05:20:42.855480,login,R&D_Repo,Laptop-01,Delhi
user_35,2025-07-23 17:00:42.855480,file_access,R&D_Repo,Tablet-03,Delhi
user_35,2025-07-18 21:08:42.855480,file_access,HR_Files,Tablet-03,Delhi
user_35,2025-07-12 08:23:42.855480,email_send,Server1,Mobile-02,Hyderabad
user_35,2025-07-07 03:55:42.855480,login,FinanceDB,Tablet-03,Hyderabad
user_35,2025-07-22 08:22:42.855480,usb_connect,Server2,Tablet-03,Chennai
user_35,2025-07-25 00:05:42.855480,email_send,SharedDrive,Mobile-02,Hyderabad
user_35,2025-07-05 01:10:42.855480,usb_connect,Server1,Mobile-02,Kolkata
user_35,2025-08-01 16:25:42.855480,login,SharedDrive,Laptop-01,Kolkata
user_35,2025-07-20 22:01:42.855480,file_access,HR_Files,Laptop-01,Kolkata
user_35,2025-07-07 03:09:42.855480,file_access,R&D_Repo,Tablet-03,Hyderabad
user_35,2025-07-11 00:32:42.855480,file_access,FinanceDB,Laptop-01,Delhi
user_35,2025-07-17 18:10:42.855480,login,Server1,Desktop-04,Delhi
user_35,2025-07-26 05:22:42.855480,login,FinanceDB,Tablet-03,Kolkata
user_35,2025-07-07 14:25:42.855480,file_access,HR_Files,Workstation-05,Hyderabad
user_35,2025-07-05 13:25:42.855480,usb_connect,Server1,Workstation-05,Kolkata
user_35,2025-07-21 03:36:42.855480,email_send,HR_Files,Tablet-03,Kolkata
user_35,2025-07-29 07:36:42.855480,email_send,R&D_Repo,Laptop-01,Kolkata
user_35,2025-07-26 03:35:42.855480,file_access,Server1,Mobile-02,Kolkata
user_35,2025-07-15 13:43:42.855480,usb_connect,R&D_Repo,Mobile-02,Delhi
user_35,2025-07-27 21:46:42.855480,file_access,FinanceDB,Laptop-01,Delhi
user_35,2025-07-04 22:59:42.855480,login,Server2,Desktop-04,Hyderabad
user_35,2025-07-14 22:15:42.855480,usb_connect,HR_Files,Tablet-03,Delhi
user_35,2025-07-30 12:11:42.855480,login,Server2,Desktop-04,Kolkata
user_35,2025-07-16 17:44:42.855480,file_access,SharedDrive,Laptop-01,Kolkata
user_35,2025-07-30 14:43:42.855480,usb_connect,R&D_Repo,Mobile-02,Bangalore
user_35,2025-07-18 22:49:42.855480,usb_connect,SharedDrive,Workstation-05,Hyderabad
user_35,2025-07-18 10:34:42.855480,file_access,FinanceDB,Desktop-04,Kolkata
user_35,2025-07-29 14:55:42.855480,usb_connect,FinanceDB,Workstation-05,Delhi
user_35,2025-07-11 09:25:42.855480,login,Server1,Mobile-02,Bangalore
user_35,2025-07-25 05:15:42.855480,login,Server2,Tablet-03,Bangalore
user_35,2025-07-18 13:22:42.855480,usb_connect,FinanceDB,Laptop-01,Kolkata
user_35,2025-07-16 03:11:42.855480,email_send,Server2,Workstation-05,Bangalore
user_35,2025-07-30 07:44:42.855480,login,HR_Files,Desktop-04,Bangalore
user_35,2025-07-19 10:43:42.855480,login,HR_Files,Workstation-05,Chennai
user_35,2025-07-04 02:31:42.855480,usb_connect,Server2,Desktop-04,Bangalore
user_35,2025-07-25 02:40:42.855480,usb_connect,Server1,Desktop-04,Delhi
user_35,2025-07-31 18:36:42.855480,email_send,Server2,Tablet-03,Kolkata
user_35,2025-07-31 19:51:42.855480,file_access,SharedDrive,Tablet-03,Hyderabad
user_35,2025-07-10 19:06:42.855480,email_send,FinanceDB,Desktop-04,Hyderabad
user_35,2025-07-07 15:01:42.855480,login,FinanceDB,Laptop-01,Delhi
user_35,2025-07-13 02:08:42.855480,usb_connect,HR_Files,Tablet-03,Bangalore
user_35,2025-07-31 19:34:42.855480,email_send,Server1,Laptop-01,Bangalore
user_35,2025-07-23 13:22:42.855480,email_send,HR_Files,Tablet-03,Bangalore
user_35,2025-07-19 12:40:42.855480,login,Server2,Mobile-02,Chennai
user_35,2025-07-04 22:10:42.855480,usb_connect,R&D_Repo,Workstation-05,Bangalore
user_35,2025-08-01 15:03:42.855480,login,Server1,Workstation-05,Kolkata
user_35,2025-07-09 00:10:42.855480,login,Server1,Mobile-02,Hyderabad
user_35,2025-07-07 05:00:42.855480,email_send,HR_Files,Laptop-01,Bangalore
user_35,2025-07-25 18:19:42.855480,email_send,R&D_Repo,Desktop-04,Bangalore
user_36,2025-07-11 06:20:42.855480,email_send,FinanceDB,Tablet-03,Hyderabad
user_36,2025-07-06 18:27:42.855480,usb_connect,FinanceDB,Tablet-03,Chennai
user_36,2025-07-13 13:28:42.855480,login,FinanceDB,Tablet-03,Bangalore
user_36,2025-07-27 15:06:42.855480,email_send,R&D_Repo,Mobile-02,Chennai
user_36,2025-07-15 05:32:42.855480,file_access,Server2,Mobile-02,Bangalore
user_36,2025-07-27 21:22:42.855480,usb_connect,Server2,Workstation-05,Chennai
user_36,2025-07-07 14:46:42.855480,file_access,SharedDrive,Tablet-03,Bangalore
user_36,2025-07-04 16:51:42.855480,email_send,Server2,Tablet-03,Hyderabad
user_36,2025-07-25 12:12:42.855480,login,SharedDrive,Desktop-04,Hyderabad
user_36,2025-07-28 09:34:42.855480,usb_connect,FinanceDB,Desktop-04,Hyderabad
user_36,2025-07-11 10:26:42.855480,email_send,SharedDrive,Desktop-04,Kolkata
user_36,2025-07-17 11:43:42.855480,email_send,Server2,Tablet-03,Kolkata
user_36,2025-07-13 04:14:42.855480,login,Server2,Laptop-01,Chennai
user_36,2025-07-07 18:54:42.855480,login,FinanceDB,Workstation-05,Hyderabad
user_36,2025-07-05 11:30:42.855480,file_access,SharedDrive,Mobile-02,Delhi
user_36,2025-07-30 12:48:42.855480,email_send,HR_Files,Laptop-01,Hyderabad
user_36,2025-07-26 19:58:42.855480,file_access,SharedDrive,Desktop-04,Kolkata
user_36,2025-07-24 23:03:42.855480,usb_connect,R&D_Repo,Workstation-05,Hyderabad
user_36,2025-07-25 03:20:42.855480,file_access,FinanceDB,Mobile-02,Chennai
user_36,2025-07-08 11:58:42.855480,email_send,SharedDrive,Laptop-01,Chennai
user_36,2025-07-03 22:07:42.855480,login,FinanceDB,Laptop-01,Chennai
user_36,2025-07-13 04:50:42.855480,email_send,Server1,Laptop-01,Kolkata
user_36,2025-07-24 19:13:42.855480,email_send,R&D_Repo,Mobile-02,Kolkata
user_36,2025-07-29 06:14:42.855480,login,HR_Files,Tablet-03,Hyderabad
user_36,2025-07-25 20:20:42.855480,email_send,FinanceDB,Mobile-02,Kolkata
user_36,2025-07-22 05:31:42.855480,login,R&D_Repo,Tablet-03,Delhi
user_36,2025-07-25 07:13:42.855480,email_send,R&D_Repo,Tablet-03,Delhi
user_36,2025-07-05 22:18:42.855480,login,SharedDrive,Tablet-03,Delhi
user_36,2025-07-02 13:58:42.855480,file_access,SharedDrive,Workstation-05,Delhi
user_36,2025-07-04 04:19:42.855480,login,SharedDrive,Mobile-02,Kolkata
user_36,2025-07-02 17:43:42.855480,login,SharedDrive,Workstation-05,Kolkata
user_36,2025-07-28 06:41:42.855480,email_send,SharedDrive,Mobile-02,Chennai
user_36,2025-07-14 13:00:42.855480,login,Server1,Laptop-01,Hyderabad
user_36,2025-07-22 20:50:42.855480,usb_connect,FinanceDB,Workstation-05,Bangalore
user_36,2025-07-03 23:08:42.855480,file_access,HR_Files,Laptop-01,Delhi
user_36,2025-08-01 10:41:42.855480,file_access,HR_Files,Laptop-01,Kolkata
user_36,2025-07-09 06:52:42.855480,email_send,Server2,Laptop-01,Chennai
user_36,2025-07-05 21:20:42.855480,login,SharedDrive,Mobile-02,Kolkata
user_36,2025-07-29 00:59:42.855480,login,FinanceDB,Workstation-05,Kolkata
user_36,2025-08-01 17:05:42.855480,usb_connect,HR_Files,Tablet-03,Kolkata
user_36,2025-07-12 16:23:42.855480,email_send,Server2,Desktop-04,Delhi
user_36,2025-07-22 21:05:42.855480,login,FinanceDB,Mobile-02,Kolkata
user_36,2025-07-15 02:19:42.855480,file_access,R&D_Repo,Workstation-05,Bangalore
user_36,2025-07-30 19:42:42.855480,file_access,FinanceDB,Laptop-01,Bangalore
user_36,2025-07-20 07:20:42.855480,login,Server2,Desktop-04,Hyderabad
user_36,2025-07-27 00:01:42.855480,login,R&D_Repo,Laptop-01,Bangalore
user_36,2025-07-21 20:53:42.855480,email_send,FinanceDB,Desktop-04,Chennai
user_36,2025-07-23 16:51:42.855480,email_send,SharedDrive,Mobile-02,Bangalore
user_36,2025-07-10 05:48:42.855480,login,Server2,Laptop-01,Chennai
user_36,2025-07-04 19:31:42.855480,file_access,Server2,Workstation-05,Bangalore
user_37,2025-07-12 07:30:42.855480,email_send,HR_Files,Workstation-05,Chennai
user_37,2025-07-31 11:19:42.855480,login,Server1,Workstation-05,Chennai
user_37,2025-07-24 03:45:42.855480,usb_connect,Server1,Laptop-01,Chennai
user_37,2025-07-13 04:04:42.855480,email_send,SharedDrive,Desktop-04,Hyderabad
user_37,2025-07-24 00:27:42.855480,login,HR_Files,Workstation-05,Bangalore
user_37,2025-07-25 17:43:42.855480,file_access,HR_Files,Mobile-02,Bangalore
user_37,2025-07-31 18:33:42.855480,file_access,R&D_Repo,Mobile-02,Kolkata
user_37,2025-07-23 02:09:42.855480,file_access,Server1,Mobile-02,Kolkata
user_37,2025-07-10 07:28:42.855480,login,HR_Files,Tablet-03,Kolkata
user_37,2025-07-21 08:48:42.855480,email_send,SharedDrive,Tablet-03,Kolkata
user_37,2025-07-29 17:38:42.855480,usb_connect,SharedDrive,Tablet-03,Delhi
user_37,2025-07-02 11:16:42.855480,login,R&D_Repo,Laptop-01,Delhi
user_37,2025-07-29 06:32:42.855480,email_send,HR_Files,Workstation-05,Bangalore
user_37,2025-07-18 01:05:42.855480,email_send,Server1,Mobile-02,Chennai
user_37,2025-07-18 00:45:42.855480,email_send,FinanceDB,Mobile-02,Kolkata
user_37,2025-07-02 11:16:42.855480,email_send,HR_Files,Laptop-01,Delhi
user_37,2025-07-13 14:55:42.855480,email_send,FinanceDB,Workstation-05,Bangalore
user_37,2025-07-29 01:07:42.855480,login,Server1,Desktop-04,Chennai
user_37,2025-07-11 12:36:42.855480,usb_connect,Server2,Laptop-01,Chennai
user_37,2025-07-18 05:15:42.855480,login,HR_Files,Workstation-05,Delhi
user_37,2025-07-20 09:31:42.855480,email_send,R&D_Repo,Workstation-05,Kolkata
user_37,2025-07-22 17:48:42.855480,login,Server1,Laptop-01,Delhi
user_37,2025-07-30 09:16:42.855480,email_send,Server2,Laptop-01,Chennai
user_37,2025-07-17 18:01:42.855480,file_access,FinanceDB,Laptop-01,Delhi
user_37,2025-07-16 02:36:42.855480,file_access,FinanceDB,Laptop-01,Delhi
user_37,2025-07-16 04:17:42.855480,usb_connect,FinanceDB,Tablet-03,Bangalore
user_37,2025-07-15 21:52:42.855480,login,Server2,Mobile-02,Chennai
user_37,2025-07-25 22:35:42.855480,file_access,SharedDrive,Workstation-05,Chennai
user_37,2025-07-12 18:28:42.855480,email_send,HR_Files,Desktop-04,Chennai
user_37,2025-07-16 05:11:42.855480,email_send,Server1,Laptop-01,Hyderabad
user_37,2025-07-26 08:37:42.855480,file_access,SharedDrive,Laptop-01,Chennai
user_37,2025-07-16 22:08:42.855480,usb_connect,HR_Files,Workstation-05,Chennai
user_37,2025-07-29 20:39:42.855480,email_send,Server2,Mobile-02,Chennai
user_37,2025-07-15 18:41:42.855480,email_send,Server2,Tablet-03,Chennai
user_37,2025-07-31 01:21:42.855480,email_send,R&D_Repo,Workstation-05,Kolkata
user_37,2025-07-16 07:45:42.855480,usb_connect,SharedDrive,Desktop-04,Kolkata
user_37,2025-07-14 15:47:42.855480,file_access,R&D_Repo,Workstation-05,Hyderabad
user_37,2025-07-03 00:50:42.855480,usb_connect,R&D_Repo,Mobile-02,Hyderabad
user_37,2025-07-12 00:16:42.855480,file_access,FinanceDB,Laptop-01,Delhi
user_37,2025-07-13 15:35:42.855480,usb_connect,HR_Files,Workstation-05,Kolkata
user_37,2025-07-23 07:16:42.855480,email_send,FinanceDB,Desktop-04,Chennai
user_37,2025-07-18 08:43:42.855480,email_send,Server2,Mobile-02,Chennai
user_37,2025-07-24 14:30:42.855480,email_send,Server1,Laptop-01,Chennai
user_37,2025-07-29 09:24:42.855480,file_access,SharedDrive,Tablet-03,Kolkata
user_37,2025-07-13 03:46:42.855480,file_access,R&D_Repo,Mobile-02,Delhi
user_37,2025-07-16 23:43:42.855480,usb_connect,R&D_Repo,Laptop-01,Chennai
user_37,2025-07-15 17:52:42.855480,usb_connect,Server2,Mobile-02,Kolkata
user_37,2025-07-07 05:31:42.855480,email_send,SharedDrive,Workstation-05,Chennai
user_37,2025-07-22 23:21:42.855480,file_access,Server1,Workstation-05,Chennai
user_37,2025-07-16 10:06:42.855480,email_send,HR_Files,Mobile-02,Delhi
user_38,2025-07-24 21:33:42.855480,email_send,SharedDrive,Desktop-04,Chennai
user_38,2025-07-25 01:33:42.855480,file_access,HR_Files,Desktop-04,Delhi
user_38,2025-07-05 14:30:42.855480,email_send,R&D_Repo,Tablet-03,Bangalore
user_38,2025-07-22 02:18:42.855480,login,Server1,Laptop-01,Hyderabad
user_38,2025-07-27 22:36:42.855480,email_send,Server2,Workstation-05,Bangalore
user_38,2025-07-11 05:26:42.855480,login,FinanceDB,Mobile-02,Hyderabad
user_38,2025-07-14 12:55:42.855480,usb_connect,HR_Files,Desktop-04,Chennai
user_38,2025-07-14 15:47:42.855480,file_access,R&D_Repo,Laptop-01,Delhi
user_38,2025-07-10 01:50:42.855480,usb_connect,R&D_Repo,Workstation-05,Delhi
user_38,2025-07-29 14:04:42.855480,file_access,FinanceDB,Tablet-03,Hyderabad
user_38,2025-07-31 17:59:42.855480,login,Server1,Tablet-03,Delhi
user_38,2025-07-30 19:56:42.855480,file_access,SharedDrive,Workstation-05,Bangalore
user_38,2025-07-25 08:08:42.855480,usb_connect,Server1,Workstation-05,Hyderabad
user_38,2025-08-01 21:39:42.855480,usb_connect,Server1,Laptop-01,Hyderabad
user_38,2025-07-18 23:00:42.855480,login,R&D_Repo,Laptop-01,Bangalore
user_38,2025-07-25 23:41:42.855480,login,Server2,Laptop-01,Hyderabad
user_38,2025-07-08 02:20:42.855480,file_access,Server1,Mobile-02,Kolkata
user_38,2025-07-04 10:20:42.855480,login,FinanceDB,Desktop-04,Chennai
user_38,2025-07-03 16:47:42.855480,email_send,R&D_Repo,Desktop-04,Chennai
